gold_diff,win_probability,checkpoint
-8317.812404006678,0.01264854977971006,15 min
-8287.729899833055,0.012846882963976885,15 min
-8257.647395659431,0.013048284972415797,15 min
-8227.564891485808,0.01325280199076229,15 min
-8197.482387312186,0.013460480858839326,15 min
-8167.399883138563,0.013671369078515707,15 min
-8137.317378964941,0.013885514821718514,15 min
-8107.234874791318,0.01410296693849834,15 min
-8077.152370617696,0.014323774965146025,15 min
-8047.069866444072,0.014547989132359489,15 min
-8016.98736227045,0.014775660373459225,15 min
-7986.904858096827,0.015006840332651025,15 min
-7956.822353923204,0.015241581373334291,15 min
-7926.7398497495815,0.015479936586454083,15 min
-7896.657345575959,0.015721959798895437,15 min
-7866.5748414023365,0.01596770558191774,15 min
-7836.492337228714,0.016217229259627437,15 min
-7806.409833055091,0.016470586917486964,15 min
-7776.327328881468,0.01672783541085758,15 min
-7746.2448247078455,0.01698903237357398,15 min
-7716.162320534223,0.017254236226548394,15 min
-7686.0798163606005,0.0175235061864013,15 min
-7655.997312186977,0.01779690227411678,15 min
-7625.914808013355,0.018074485323719046,15 min
-7595.832303839732,0.018356316990968014,15 min
-7565.7497996661095,0.018642459762070393,15 min
-7535.667295492487,0.01893297696240366,15 min
-7505.5847913188645,0.01922793276524922,15 min
-7475.502287145241,0.01952739220053206,15 min
-7445.419782971619,0.01983142116356258,15 min
-7415.337278797996,0.02014008642377777,15 min
-7385.254774624373,0.02045345563347746,15 min
-7355.17227045075,0.02077159733655173,15 min
-7325.089766277128,0.02109458097719588,15 min
-7295.007262103505,0.021422476908608046,15 min
-7264.924757929883,0.02175535640166556,15 min
-7234.84225375626,0.02209329165357548,15 min
-7204.759749582637,0.022436355796494188,15 min
-7174.677245409014,0.02278462290611158,15 min
-7144.594741235392,0.023138168010194665,15 min
-7114.512237061769,0.023497067097085128,15 min
-7084.429732888146,0.023861397124145617,15 min
-7054.347228714523,0.024231236026149197,15 min
-7024.264724540901,0.02460666272360583,15 min
-6994.182220367278,0.024987757131020315,15 min
-6964.099716193656,0.025374600165074992,15 min
-6934.017212020033,0.02576727375273126,15 min
-6903.93470784641,0.026165860839242758,15 min
-6873.852203672787,0.026570445396074036,15 min
-6843.769699499165,0.026981112428716862,15 min
-6813.687195325541,0.02739794798439759,15 min
-6783.604691151919,0.0278210391596675,15 min
-6753.522186978296,0.02825047410786885,15 min
-6723.439682804674,0.02868634204646827,15 min
-6693.357178631051,0.029128733264249425,15 min
-6663.274674457429,0.02957773912835646,15 min
-6633.192170283806,0.03003345209117966,15 min
-6603.109666110183,0.03049596569707395,15 min
-6573.02716193656,0.030965374588901355,15 min
-6542.944657762937,0.031441774514387906,15 min
-6512.862153589314,0.03192526233228489,15 min
-6482.779649415692,0.03241593601832491,15 min
-6452.697145242069,0.032913894670961924,15 min
-6422.614641068447,0.033419238516885025,15 min
-6392.532136894824,0.0339320689162951,15 min
-6362.449632721202,0.0344524883679328,15 min
-6332.367128547578,0.034980600513846945,15 min
-6302.284624373956,0.035516510143891136,15 min
-6272.202120200333,0.036060323199936836,15 min
-6242.11961602671,0.03661214677979041,15 min
-6212.0371118530875,0.0371720891408015,15 min
-6181.954607679465,0.03774025970315002,15 min
-6151.8721035058425,0.03831676905279791,15 min
-6121.78959933222,0.038901728944092995,15 min
-6091.707095158597,0.03949525230201005,15 min
-6061.624590984975,0.04009745322401573,15 min
-6031.5420868113515,0.04070844698154229,15 min
-6001.459582637729,0.04132835002105543,15 min
-5971.377078464106,0.041957279964701374,15 min
-5941.294574290483,0.04259535561051715,15 min
-5911.212070116861,0.04324269693218873,15 min
-5881.129565943238,0.043899425078340895,15 min
-5851.0470617696155,0.044565662371341894,15 min
-5820.964557595993,0.045241532305606985,15 min
-5790.8820534223705,0.04592715954538272,15 min
-5760.799549248747,0.04662266992199574,15 min
-5730.717045075125,0.0473281904305472,15 min
-5700.634540901502,0.04804384922603575,15 min
-5670.552036727879,0.04876977561889015,15 min
-5640.469532554256,0.049506100069893075,15 min
-5610.387028380634,0.05025295418447706,15 min
-5580.304524207011,0.05101047070637363,15 min
-5550.222020033389,0.051778783510595394,15 min
-5520.139515859766,0.05255802759573222,15 min
-5490.057011686144,0.05334833907554021,15 min
-5459.97450751252,0.05414985516980439,15 min
-5429.892003338898,0.05496271419445304,15 min
-5399.809499165274,0.05578705555090402,15 min
-5369.726994991652,0.056623019714620804,15 min
-5339.644490818029,0.05747074822285793,15 min
-5309.561986644407,0.05833038366157281,15 min
-5279.479482470784,0.05920206965148356,15 min
-5249.396978297162,0.06008595083324933,15 min
-5219.314474123539,0.06098217285175219,15 min
-5189.231969949916,0.06189088233945671,15 min
-5159.149465776293,0.06281222689882601,15 min
-5129.066961602671,0.0637463550837705,15 min
-5098.984457429047,0.0646934163801067,15 min
-5068.901953255425,0.06565356118500333,15 min
-5038.819449081802,0.06662694078539144,15 min
-5008.73694490818,0.06761370733531497,15 min
-4978.654440734557,0.06861401383219956,15 min
-4948.571936560935,0.06962801409201477,15 min
-4918.489432387312,0.07065586272330837,15 min
-4888.406928213689,0.0716977151000873,15 min
-4858.324424040066,0.07275372733352425,15 min
-4828.241919866444,0.07382405624246494,15 min
-4798.15941569282,0.07490885932271418,15 min
-4768.076911519198,0.07600829471507725,15 min
-4737.994407345575,0.0771225211721343,15 min
-4707.911903171953,0.0782516980237247,15 min
-4677.82939899833,0.07939598514111973,15 min
-4647.746894824707,0.08055554289986064,15 min
-4617.664390651084,0.08173053214124146,15 min
-4587.581886477462,0.08292111413241421,15 min
-4557.499382303839,0.08412745052509611,15 min
-4527.416878130217,0.08534970331285785,15 min
-4497.3343739565935,0.08658803478697306,15 min
-4467.251869782971,0.08784260749080919,15 min
-4437.1693656093485,0.08911358417274091,15 min
-4407.086861435726,0.09040112773756756,15 min
-4377.004357262103,0.09170540119641668,15 min
-4346.92185308848,0.09302656761511661,15 min
-4316.8393489148575,0.09436479006102229,15 min
-4286.756844741235,0.0957202315482779,15 min
-4256.6743405676125,0.09709305498150234,15 min
-4226.591836393989,0.09848342309788367,15 min
-4196.509332220367,0.09989149840766914,15 min
-4166.426828046744,0.10131744313304067,15 min
-4136.3443238731215,0.10276141914536277,15 min
-4106.261819699499,0.10422358790079556,15 min
-4076.1793155258756,0.10570411037426364,15 min
-4046.096811352253,0.10720314699177319,15 min
-4016.0143071786306,0.10872085756107377,15 min
-3985.931803005008,0.11025740120065747,15 min
-3955.8492988313856,0.11181293626709582,15 min
-3925.766794657762,0.1133876202807107,15 min
-3895.6842904841396,0.11498160984958061,15 min
-3865.601786310517,0.11659506059188557,15 min
-3835.5192821368946,0.11822812705659139,15 min
-3805.436777963272,0.119880962642482,15 min
-3775.3542737896487,0.1215537195155455,15 min
-3745.271769616026,0.12324654852472366,15 min
-3715.1892654424037,0.1249595991160371,15 min
-3685.106761268781,0.1266930192450981,15 min
-3655.0242570951577,0.12844695528802869,15 min
-3624.941752921535,0.13022155195079982,15 min
-3594.8592487479127,0.13201695217701373,15 min
-3564.77674457429,0.13383329705415065,15 min
-3534.6942404006677,0.13567072571830557,15 min
-3504.6117362270443,0.13752937525744224,15 min
-3474.5292320534218,0.13940938061319427,15 min
-3444.4467278797993,0.14131087448124696,15 min
-3414.3642237061767,0.14323398721033354,15 min
-3384.2817195325542,0.145178846699885,15 min
-3354.199215358931,0.14714557829637503,15 min
-3324.1167111853083,0.1491343046884011,15 min
-3294.034207011686,0.15114514580055194,15 min
-3263.9517028380633,0.1531782186861081,15 min
-3233.869198664441,0.15523363741862922,15 min
-3203.7866944908174,0.15731151298248403,15 min
-3173.704190317195,0.15941195316238063,15 min
-3143.6216861435723,0.16153506243196064,15 min
-3113.53918196995,0.16368094184151968,15 min
-3083.4566777963264,0.16584968890492513,15 min
-3053.374173622704,0.16804139748579977,15 min
-3023.2916694490814,0.17025615768304836,15 min
-2993.209165275459,0.17249405571580323,15 min
-2963.1266611018364,0.17475517380787015,15 min
-2933.044156928213,0.17703959007175973,15 min
-2902.9616527545904,0.17934737839239065,15 min
-2872.879148580968,0.18167860831055638,15 min
-2842.7966444073454,0.18403334490624884,15 min
-2812.714140233723,0.186411648681936,15 min
-2782.6316360600995,0.18881357544589455,15 min
-2752.549131886477,0.19123917619569986,15 min
-2722.4666277128545,0.1936884970019812,15 min
-2692.384123539232,0.19616157889255026,15 min
-2662.3016193656085,0.1986584577370167,15 min
-2632.219115191986,0.20117916413200515,15 min
-2602.1366110183635,0.20372372328709304,15 min
-2572.054106844741,0.2062921549115891,15 min
-2541.9716026711185,0.20888447310227687,15 min
-2511.889098497495,0.21150068623224969,15 min
-2481.8065943238726,0.21414079684096393,15 min
-2451.72409015025,0.21680480152564488,15 min
-2421.6415859766275,0.2194926908341749,15 min
-2391.559081803005,0.22220444915960105,15 min
-2361.4765776293816,0.2249400546363992,15 min
-2331.394073455759,0.22769947903863252,15 min
-2301.3115692821366,0.23048268768014607,15 min
-2271.229065108514,0.23328963931693894,15 min
-2241.1465609348916,0.23612028605185623,15 min
-2211.064056761268,0.2389745732417473,15 min
-2180.9815525876456,0.24185243940723228,15 min
-2150.899048414023,0.2447538161452257,15 min
-2120.8165442404006,0.24767862804436164,15 min
-2090.734040066777,0.2506267926034667,15 min
-2060.6515358931547,0.2535982201532281,15 min
-2030.5690317195322,0.25659281378120224,15 min
-2000.4865275459097,0.2596104692603104,15 min
-1970.4040233722872,0.26265107498096446,15 min
-1940.3215191986637,0.2657145118869688,15 min
-1910.2390150250412,0.2688006534153393,15 min
-1880.1565108514187,0.2719093654401815,15 min
-1850.0740066777962,0.27504050622076637,15 min
-1819.9915025041737,0.278193926353941,15 min
-1789.9089983305503,0.28136946873100954,15 min
-1759.8264941569278,0.2845669684992149,15 min
-1729.7439899833053,0.287786253027953,15 min
-1699.6614858096827,0.2910271418798416,15 min
-1669.5789816360602,0.29428944678676966,15 min
-1639.4964774624368,0.29757297163104357,15 min
-1609.4139732888143,0.3008775124317443,15 min
-1579.3314691151918,0.30420285733640706,15 min
-1549.2489649415693,0.307548786618127,15 min
-1519.1664607679459,0.31091507267819174,15 min
-1489.0839565943234,0.31430148005433467,15 min
-1459.0014524207008,0.3177077654347005,15 min
-1428.9189482470783,0.32113367767760315,15 min
-1398.8364440734558,0.3245789578371562,15 min
-1368.7539398998324,0.32804333919484474,15 min
-1338.67143572621,0.3315265472971032,15 min
-1308.5889315525874,0.335028299998958,15 min
-1278.5064273789649,0.3385483075137825,15 min
-1248.4239232053424,0.34208627246920886,15 min
-1218.341419031719,0.3456418899692316,15 min
-1188.2589148580964,0.34921484766252964,15 min
-1158.176410684474,0.35280482581702705,15 min
-1128.0939065108514,0.356411497400703,15 min
-1098.011402337229,0.360034528168654,15 min
-1067.9288981636055,0.36367357675640266,15 min
-1037.846393989983,0.36732829477943885,15 min
-1007.7638898163605,0.37099832693897017,15 min
-977.681385642738,0.3746833111338505,15 min
-947.5988814691145,0.37838287857864394,15 min
-917.516377295492,0.3820966539277759,15 min
-887.4338731218695,0.3858242554057133,15 min
-857.351368948247,0.3895652949431033,15 min
-827.2688647746245,0.3933193783187958,15 min
-797.1863606010011,0.3970861053076623,15 min
-767.1038564273786,0.4008650698341172,15 min
-737.021352253756,0.4046558601312359,15 min
-706.9388480801335,0.4084580589053585,15 min
-676.856343906511,0.41227124350605504,15 min
-646.7738397328885,0.4160949861013237,15 min
-616.691335559266,0.4199288538578818,15 min
-586.6088313856417,0.4237724091264024,15 min
-556.5263272120192,0.4276252096315395,15 min
-526.4438230383967,0.4314868086665816,15 min
-496.36131886477415,0.4353567552925569,15 min
-466.27881469115164,0.43923459454161506,15 min
-436.1963105175291,0.4431198676244968,15 min
-406.1138063439066,0.4470121121418992,15 min
-376.0313021702841,0.4509108622995347,15 min
-345.9487979966616,0.45481564912667904,15 min
-315.8662938230391,0.45872600069799363,15 min
-285.78378964941476,0.4626414423584047,15 min
-255.70128547579225,0.46656149695081384,15 min
-225.61878130216974,0.47048568504641464,15 min
-195.53627712854723,0.4744135251773762,15 min
-165.45377295492472,0.4783445340716604,15 min
-135.3712687813022,0.48227822688972843,15 min
-105.2887646076797,0.4862141174628932,15 min
-75.20626043405719,0.4901517185330686,15 min
-45.123756260434675,0.4940905419936648,15 min
-15.041252086810346,0.49803009913137863,15 min
15.041252086812165,0.5019699008686216,15 min
45.123756260434675,0.5059094580063351,15 min
75.20626043405719,0.5098482814669314,15 min
105.2887646076797,0.5137858825371067,15 min
135.3712687813022,0.5177217731102717,15 min
165.45377295492472,0.5216554659283396,15 min
195.53627712854723,0.5255864748226238,15 min
225.61878130216974,0.5295143149535854,15 min
255.70128547579225,0.5334385030491862,15 min
285.7837896494166,0.5373585576415956,15 min
315.8662938230391,0.5412739993020064,15 min
345.9487979966616,0.545184350873321,15 min
376.0313021702841,0.5490891377004653,15 min
406.1138063439066,0.5529878878581009,15 min
436.1963105175291,0.5568801323755033,15 min
466.27881469115164,0.5607654054583849,15 min
496.36131886477415,0.5646432447074431,15 min
526.4438230383967,0.5685131913334185,15 min
556.526327212021,0.5723747903684606,15 min
586.6088313856435,0.5762275908735979,15 min
616.691335559266,0.5800711461421182,15 min
646.7738397328885,0.5839050138986763,15 min
676.856343906511,0.587728756493945,15 min
706.9388480801335,0.5915419410946414,15 min
737.021352253756,0.5953441398687642,15 min
767.1038564273786,0.5991349301658828,15 min
797.1863606010011,0.6029138946923377,15 min
827.2688647746236,0.6066806216812041,15 min
857.3513689482479,0.6104347050568968,15 min
887.4338731218704,0.6141757445942868,15 min
917.5163772954929,0.6179033460722242,15 min
947.5988814691154,0.6216171214213562,15 min
977.681385642738,0.6253166888661494,15 min
1007.7638898163605,0.6290016730610298,15 min
1037.846393989983,0.6326717052205613,15 min
1067.9288981636055,0.6363264232435972,15 min
1098.011402337228,0.6399654718313459,15 min
1128.0939065108523,0.6435885025992971,15 min
1158.1764106844748,0.6471951741829731,15 min
1188.2589148580973,0.6507851523374705,15 min
1218.3414190317199,0.6543581100307685,15 min
1248.4239232053424,0.6579137275307911,15 min
1278.5064273789649,0.6614516924862175,15 min
1308.5889315525874,0.664971700001042,15 min
1338.67143572621,0.6684734527028968,15 min
1368.7539398998324,0.6719566608051553,15 min
1398.836444073455,0.6754210421628437,15 min
1428.9189482470792,0.678866322322397,15 min
1459.0014524207018,0.6822922345652996,15 min
1489.0839565943243,0.6856985199456654,15 min
1519.1664607679468,0.6890849273218083,15 min
1549.2489649415693,0.692451213381873,15 min
1579.3314691151918,0.6957971426635929,15 min
1609.4139732888143,0.6991224875682558,15 min
1639.4964774624368,0.7024270283689564,15 min
1669.5789816360593,0.7057105532132302,15 min
1699.6614858096837,0.7089728581201585,15 min
1729.7439899833062,0.7122137469720471,15 min
1759.8264941569287,0.7154330315007852,15 min
1789.9089983305512,0.7186305312689905,15 min
1819.9915025041737,0.721806073646059,15 min
1850.0740066777962,0.7249594937792336,15 min
1880.1565108514187,0.7280906345598184,15 min
1910.2390150250412,0.7311993465846607,15 min
1940.3215191986637,0.7342854881130312,15 min
1970.4040233722862,0.7373489250190355,15 min
2000.4865275459106,0.7403895307396897,15 min
2030.569031719533,0.7434071862187979,15 min
2060.6515358931556,0.746401779846772,15 min
2090.734040066778,0.7493732073965333,15 min
2120.8165442404006,0.7523213719556384,15 min
2150.899048414023,0.7552461838547743,15 min
2180.9815525876456,0.7581475605927677,15 min
2211.064056761268,0.7610254267582527,15 min
2241.1465609348907,0.7638797139481436,15 min
2271.229065108515,0.7667103606830612,15 min
2301.3115692821375,0.769517312319854,15 min
2331.39407345576,0.7723005209613676,15 min
2361.4765776293825,0.7750599453636008,15 min
2391.559081803005,0.7777955508403989,15 min
2421.6415859766275,0.7805073091658252,15 min
2451.72409015025,0.7831951984743551,15 min
2481.8065943238726,0.785859203159036,15 min
2511.889098497495,0.7884993137677503,15 min
2541.9716026711176,0.791115526897723,15 min
2572.054106844742,0.7937078450884111,15 min
2602.1366110183644,0.796276276712907,15 min
2632.219115191987,0.7988208358679949,15 min
2662.3016193656094,0.8013415422629833,15 min
2692.384123539232,0.8038384211074497,15 min
2722.4666277128545,0.8063115029980188,15 min
2752.549131886477,0.8087608238043,15 min
2782.6316360600995,0.8111864245541054,15 min
2812.714140233722,0.813588351318064,15 min
2842.7966444073463,0.8159666550937512,15 min
2872.879148580969,0.8183213916894436,15 min
2902.9616527545913,0.8206526216076094,15 min
2933.044156928214,0.8229604099282404,15 min
2963.1266611018364,0.8252448261921299,15 min
2993.209165275459,0.8275059442841968,15 min
3023.2916694490814,0.8297438423169516,15 min
3053.374173622704,0.8319586025142003,15 min
3083.4566777963264,0.8341503110950749,15 min
3113.5391819699507,0.8363190581584803,15 min
3143.6216861435732,0.8384649375680395,15 min
3173.7041903171958,0.8405880468376195,15 min
3203.7866944908183,0.842688487017516,15 min
3233.869198664441,0.8447663625813708,15 min
3263.9517028380633,0.8468217813138919,15 min
3294.034207011686,0.8488548541994481,15 min
3324.1167111853083,0.850865695311599,15 min
3354.199215358931,0.8528544217036249,15 min
3384.2817195325533,0.8548211533001149,15 min
3414.3642237061777,0.8567660127896666,15 min
3444.4467278798,0.8586891255187531,15 min
3474.5292320534227,0.8605906193868057,15 min
3504.611736227045,0.8624706247425578,15 min
3534.6942404006677,0.8643292742816945,15 min
3564.77674457429,0.8661667029458493,15 min
3594.8592487479127,0.8679830478229862,15 min
3624.941752921535,0.8697784480492001,15 min
3655.0242570951577,0.8715530447119715,15 min
3685.106761268782,0.873306980754902,15 min
3715.1892654424046,0.875040400883963,15 min
3745.271769616027,0.8767534514752764,15 min
3775.3542737896496,0.8784462804844544,15 min
3805.436777963272,0.8801190373575181,15 min
3835.5192821368946,0.8817718729434086,15 min
3865.601786310517,0.8834049394081145,15 min
3895.6842904841396,0.8850183901504194,15 min
3925.766794657762,0.8866123797192893,15 min
3955.8492988313847,0.8881870637329041,15 min
3985.931803005009,0.8897425987993426,15 min
4016.0143071786315,0.8912791424389264,15 min
4046.096811352254,0.8927968530082269,15 min
4076.1793155258765,0.8942958896257365,15 min
4106.261819699499,0.8957764120992044,15 min
4136.3443238731215,0.8972385808546373,15 min
4166.426828046744,0.8986825568669593,15 min
4196.509332220367,0.9001085015923308,15 min
4226.591836393989,0.9015165769021163,15 min
4256.674340567613,0.9029069450184977,15 min
4286.756844741236,0.9042797684517221,15 min
4316.839348914858,0.9056352099389777,15 min
4346.921853088481,0.9069734323848835,15 min
4377.004357262103,0.9082945988035833,15 min
4407.086861435726,0.9095988722624325,15 min
4437.1693656093485,0.9108864158272592,15 min
4467.251869782971,0.9121573925091908,15 min
4497.3343739565935,0.9134119652130269,15 min
4527.416878130216,0.9146502966871422,15 min
4557.49938230384,0.9158725494749039,15 min
4587.581886477463,0.9170788858675858,15 min
4617.664390651085,0.9182694678587586,15 min
4647.746894824708,0.9194444571001394,15 min
4677.82939899833,0.9206040148588803,15 min
4707.911903171953,0.9217483019762752,15 min
4737.994407345575,0.9228774788278657,15 min
4768.076911519198,0.9239917052849227,15 min
4798.15941569282,0.9250911406772857,15 min
4828.241919866445,0.9261759437575351,15 min
4858.324424040067,0.9272462726664759,15 min
4888.40692821369,0.9283022848999127,15 min
4918.489432387312,0.9293441372766917,15 min
4948.571936560935,0.9303719859079853,15 min
4978.654440734557,0.9313859861678004,15 min
5008.73694490818,0.9323862926646851,15 min
5038.819449081802,0.9333730592146086,15 min
5068.901953255425,0.9343464388149967,15 min
5098.984457429047,0.9353065836198933,15 min
5129.066961602672,0.9362536449162295,15 min
5159.149465776294,0.937187773101174,15 min
5189.231969949917,0.9381091176605434,15 min
5219.314474123539,0.9390178271482479,15 min
5249.396978297162,0.9399140491667507,15 min
5279.479482470784,0.9407979303485166,15 min
5309.561986644407,0.9416696163384272,15 min
5339.644490818029,0.942529251777142,15 min
5369.726994991652,0.9433769802853792,15 min
5399.809499165276,0.9442129444490961,15 min
5429.892003338899,0.9450372858055471,15 min
5459.974507512521,0.9458501448301957,15 min
5490.057011686144,0.9466516609244597,15 min
5520.139515859766,0.9474419724042678,15 min
5550.222020033389,0.9482212164894046,15 min
5580.304524207011,0.9489895292936263,15 min
5610.387028380634,0.9497470458155229,15 min
5640.469532554256,0.9504938999301069,15 min
5670.552036727879,0.9512302243811099,15 min
5700.634540901503,0.9519561507739642,15 min
5730.7170450751255,0.9526718095694529,15 min
5760.799549248748,0.9533773300780042,15 min
5790.8820534223705,0.9540728404546173,15 min
5820.964557595993,0.954758467694393,15 min
5851.0470617696155,0.9554343376286581,15 min
5881.129565943238,0.9561005749216591,15 min
5911.212070116861,0.9567573030678114,15 min
5941.294574290483,0.9574046443894828,15 min
5971.377078464107,0.9580427200352986,15 min
6001.45958263773,0.9586716499789445,15 min
6031.542086811352,0.9592915530184578,15 min
6061.624590984975,0.9599025467759842,15 min
6091.707095158597,0.96050474769799,15 min
6121.78959933222,0.9610982710559071,15 min
6151.8721035058425,0.9616832309472021,15 min
6181.954607679465,0.9622597402968499,15 min
6212.0371118530875,0.9628279108591985,15 min
6242.11961602671,0.9633878532202096,15 min
6272.202120200334,0.9639396768000632,15 min
6302.284624373957,0.964483489856109,15 min
6332.367128547579,0.965019399486153,15 min
6362.449632721202,0.9655475116320672,15 min
6392.532136894824,0.9660679310837048,15 min
6422.614641068447,0.966580761483115,15 min
6452.697145242069,0.967086105329038,15 min
6482.779649415692,0.9675840639816751,15 min
6512.862153589314,0.968074737667715,15 min
6542.944657762939,0.9685582254856121,15 min
6573.027161936561,0.9690346254110986,15 min
6603.109666110184,0.9695040343029262,15 min
6633.192170283806,0.9699665479088204,15 min
6663.274674457429,0.9704222608716435,15 min
6693.357178631051,0.9708712667357505,15 min
6723.439682804674,0.9713136579535318,15 min
6753.522186978296,0.9717495258921311,15 min
6783.604691151919,0.9721789608403324,15 min
6813.687195325541,0.9726020520156025,15 min
6843.769699499166,0.9730188875712832,15 min
6873.852203672788,0.973429554603926,15 min
6903.934707846411,0.9738341391607571,15 min
6934.017212020033,0.9742327262472688,15 min
6964.099716193656,0.974625399834925,15 min
6994.182220367278,0.9750122428689797,15 min
7024.264724540901,0.9753933372763941,15 min
7054.347228714523,0.9757687639738508,15 min
7084.429732888146,0.9761386028758543,15 min
7114.51223706177,0.9765029329029149,15 min
7144.594741235393,0.9768618319898054,15 min
7174.677245409015,0.9772153770938885,15 min
7204.759749582638,0.9775636442035058,15 min
7234.84225375626,0.9779067083464246,15 min
7264.924757929883,0.9782446435983344,15 min
7295.007262103505,0.978577523091392,15 min
7325.089766277128,0.978905419022804,15 min
7355.17227045075,0.9792284026634483,15 min
7385.254774624373,0.9795465443665226,15 min
7415.337278797997,0.9798599135762223,15 min
7445.419782971618,0.9801685788364374,15 min
7475.502287145242,0.980472607799468,15 min
7505.584791318863,0.9807720672347507,15 min
7535.667295492487,0.9810670230375963,15 min
7565.749799666111,0.9813575402379296,15 min
7595.832303839732,0.9816436830090319,15 min
7625.914808013356,0.981925514676281,15 min
7655.997312186977,0.9822030977258833,15 min
7686.079816360601,0.9824764938135986,15 min
7716.162320534222,0.9827457637734516,15 min
7746.244824707846,0.983010967626426,15 min
7776.327328881467,0.9832721645891424,15 min
7806.409833055091,0.983529413082513,15 min
7836.492337228716,0.9837827707403726,15 min
7866.5748414023365,0.9840322944180823,15 min
7896.657345575961,0.9842780402011047,15 min
7926.7398497495815,0.9845200634135458,15 min
7956.822353923206,0.9847584186266657,15 min
7986.9048580968265,0.984993159667349,15 min
8016.987362270451,0.9852243396265408,15 min
8047.0698664440715,0.9854520108676406,15 min
8077.152370617696,0.9856762250348541,15 min
8107.23487479132,0.9858970330615018,15 min
8137.317378964941,0.9861144851782816,15 min
8167.399883138565,0.9863286309214843,15 min
8197.482387312186,0.9865395191411606,15 min
8227.56489148581,0.9867471980092377,15 min
8257.647395659431,0.9869517150275842,15 min
8287.729899833055,0.9871531170360232,15 min
8317.812404006676,0.98735145022029,15 min
8347.8949081803,0.9875467601199361,15 min
8377.977412353921,0.9877390916361763,15 min
8408.059916527545,0.987928489039678,15 min
8438.14242070117,0.9881149959782938,15 min
8468.22492487479,0.9882986554847333,15 min
8498.307429048415,0.9884795099841772,15 min
8528.389933222035,0.9886576013018292,15 min
8558.47243739566,0.9888329706704069,15 min
8588.55494156928,0.9890056587375711,15 min
8618.637445742905,0.9891757055732926,15 min
8648.719949916525,0.989343150677156,15 min
8678.80245409015,0.9895080329855991,15 min
8708.884958263774,0.9896703908790898,15 min
8738.967462437395,0.9898302621892374,15 min
8769.049966611019,0.9899876842058394,15 min
8799.13247078464,0.9901426936838633,15 min
8829.214974958264,0.990295326850364,15 min
8859.297479131885,0.9904456194113338,15 min
8889.379983305509,0.9905936065584883,15 min
8919.46248747913,0.9907393229759851,15 min
8949.544991652754,0.9908828028470777,15 min
8979.627495826378,0.9910240798607031,15 min
9009.71,0.9911631872180009,15 min
-13024.155,0.002815119142559422,20 min
-12980.66867278798,0.002870677360165713,20 min
-12937.18234557596,0.0029273288366368443,20 min
-12893.69601836394,0.002985094956521506,20 min
-12850.20969115192,0.003043997517545663,20 min
-12806.7233639399,0.003104058738391661,20 min
-12763.23703672788,0.0031653012666155887,20 min
-12719.75070951586,0.003227748186705095,20 min
-12676.26438230384,0.003291423028279692,20 min
-12632.77805509182,0.003356349774435799,20 min
-12589.2917278798,0.0034225528702386604,20 min
-12545.805400667781,0.003490057231363305,20 min
-12502.319073455761,0.0035588882528868795,20 min
-12458.832746243741,0.0036290718182343867,20 min
-12415.34641903172,0.003700634308280272,20 min
-12371.8600918197,0.0037736026106079536,20 min
-12328.37376460768,0.0038480041289296707,20 min
-12284.88743739566,0.003923866792668877,20 min
-12241.40111018364,0.004001219066707463,20 min
-12197.91478297162,0.004080089961300164,20 min
-12154.4284557596,0.004160509042158365,20 min
-12110.94212854758,0.004242506440705766,20 min
-12067.45580133556,0.004326112864508051,20 min
-12023.96947412354,0.004411359607879056,20 min
-11980.48314691152,0.004498278562665661,20 min
-11936.9968196995,0.004586902229213749,20 min
-11893.51049248748,0.004677263727517674,20 min
-11850.02416527546,0.0047693968085553845,20 min
-11806.53783806344,0.004863335865811732,20 min
-11763.05151085142,0.004959115946992141,20 min
-11719.565183639399,0.005056772765928995,20 min
-11676.078856427379,0.005156342714683177,20 min
-11632.592529215359,0.0052578628758428135,20 min
-11589.106202003339,0.005361371035021774,20 min
-11545.61987479132,0.0054669056935600065,20 min
-11502.1335475793,0.005574506081428039,20 min
-11458.64722036728,0.005684212170337915,20 min
-11415.16089315526,0.005796064687062657,20 min
-11371.67456594324,0.005910105126966599,20 min
-11328.18823873122,0.006026375767748568,20 min
-11284.7019115192,0.006144919683400185,20 min
-11241.21558430718,0.0062657807583812765,20 min
-11197.72925709516,0.006389003702014496,20 min
-11154.24292988314,0.006514634063101118,20 min
-11110.75660267112,0.006642718244759969,20 min
-11067.2702754591,0.006773303519491432,20 min
-11023.783948247079,0.006906438044468348,20 min
-10980.297621035059,0.0070421708770556125,20 min
-10936.811293823039,0.007180551990560179,20 min
-10893.324966611019,0.007321632290213138,20 min
-10849.838639398999,0.007465463629385482,20 min
-10806.35231218698,0.007612098826039021,20 min
-10762.86598497496,0.00776159167941395,20 min
-10719.37965776294,0.007913996986954218,20 min
-10675.89333055092,0.00806937056147221,20 min
-10632.4070033389,0.008227769248553628,20 min
-10588.92067612688,0.008389250944203761,20 min
-10545.43434891486,0.008553874612735999,20 min
-10501.94802170284,0.008721700304903338,20 min
-10458.46169449082,0.008892789176273699,20 min
-10414.9753672788,0.009067203505849362,20 min
-10371.48904006678,0.009245006714931132,20 min
-10328.002712854759,0.009426263386227353,20 min
-10284.516385642739,0.009611039283207803,20 min
-10241.030058430719,0.009799401369702539,20 min
-10197.543731218699,0.00999141782974526,20 min
-10154.057404006679,0.010187158087660884,20 min
